Date,Open,High,Low,Close,Adj Close,Volume,Open_INR,Open_INR_Formatted,High_INR,High_INR_Formatted,Low_INR,Low_INR_Formatted,Close_INR,Close_INR_Formatted
2010-03-16 00:00:00+00:00,330.36,330.38,328.17,328.37,328.37,1359366,27419.88,₹27419.88,27421.54,₹27421.54,27238.11,₹27238.11,27254.71,₹27254.71
2010-03-17 00:00:00+00:00,328.59,329.27,327.2,327.94,327.94,85692094,27272.969999999998,₹27272.97,27329.41,₹27329.41,27157.6,₹27157.60,27219.02,₹27219.02
2010-03-18 00:00:00+00:00,331.42,331.98,330.02,330.56,330.56,89675501,27507.86,₹27507.86,27554.34,₹27554.34,27391.66,₹27391.66,27436.48,₹27436.48
2010-03-19 00:00:00+00:00,330.75,331.59,330.19,330.5,330.5,34409041,27452.25,₹27452.25,27521.969999999998,₹27521.97,27405.77,₹27405.77,27431.5,₹27431.50
2010-03-22 00:00:00+00:00,331.2,331.67,329.67,330.83,330.83,12130306,27489.6,₹27489.60,27528.61,₹27528.61,27362.61,₹27362.61,27458.89,₹27458.89
2010-03-23 00:00:00+00:00,330.23,332.63,329.37,331.83,331.83,27424382,27409.09,₹27409.09,27608.29,₹27608.29,27337.71,₹27337.71,27541.89,₹27541.89
2010-03-24 00:00:00+00:00,334.15,334.56,332.04,334.22,334.22,45815982,27734.449999999997,₹27734.45,27768.48,₹27768.48,27559.320000000003,₹27559.32,27740.260000000002,₹27740.26
2010-03-25 00:00:00+00:00,330.08,331.84,328.51,330.96,330.96,16909337,27396.64,₹27396.64,27542.719999999998,₹27542.72,27266.329999999998,₹27266.33,27469.679999999997,₹27469.68
2010-03-26 00:00:00+00:00,332.46,332.89,331.48,332.18,332.18,70834234,27594.179999999997,₹27594.18,27629.87,₹27629.87,27512.84,₹27512.84,27570.940000000002,₹27570.94
2010-03-29 00:00:00+00:00,331.64,332.65,330.48,331.7,331.7,68637157,27526.12,₹27526.12,27609.949999999997,₹27609.95,27429.84,₹27429.84,27531.1,₹27531.10
2010-03-30 00:00:00+00:00,334.03,334.34,331.07,332.08,332.08,32639547,27724.489999999998,₹27724.49,27750.219999999998,₹27750.22,27478.809999999998,₹27478.81,27562.64,₹27562.64
2010-03-31 00:00:00+00:00,335.17,336.2,334.0,334.25,334.25,55337262,27819.11,₹27819.11,27904.6,₹27904.60,27722.0,₹27722.00,27742.75,₹27742.75
2010-04-01 00:00:00+00:00,332.2,332.81,330.55,331.91,331.91,51813677,27572.6,₹27572.60,27623.23,₹27623.23,27435.65,₹27435.65,27548.530000000002,₹27548.53
2010-04-02 00:00:00+00:00,329.67,330.03,328.13,329.94,329.94,15777351,27362.61,₹27362.61,27392.489999999998,₹27392.49,27234.79,₹27234.79,27385.02,₹27385.02
2010-04-05 00:00:00+00:00,327.79,328.25,325.63,326.11,326.11,72045343,27206.570000000003,₹27206.57,27244.75,₹27244.75,27027.29,₹27027.29,27067.13,₹27067.13
2010-04-06 00:00:00+00:00,325.04,325.95,324.74,325.07,325.07,44145415,26978.320000000003,₹26978.32,27053.85,₹27053.85,26953.420000000002,₹26953.42,26980.809999999998,₹26980.81
2010-04-07 00:00:00+00:00,328.11,329.25,325.71,327.78,327.78,23528132,27233.13,₹27233.13,27327.75,₹27327.75,27033.929999999997,₹27033.93,27205.739999999998,₹27205.74
2010-04-08 00:00:00+00:00,327.63,327.75,326.31,327.59,327.59,16371087,27193.29,₹27193.29,27203.25,₹27203.25,27083.73,₹27083.73,27189.969999999998,₹27189.97
2010-04-09 00:00:00+00:00,324.55,325.48,323.73,324.96,324.96,35945562,26937.65,₹26937.65,27014.84,₹27014.84,26869.59,₹26869.59,26971.679999999997,₹26971.68
2010-04-12 00:00:00+00:00,324.07,325.15,323.28,324.03,324.03,24572861,26897.809999999998,₹26897.81,26987.449999999997,₹26987.45,26832.239999999998,₹26832.24,26894.489999999998,₹26894.49
2010-04-13 00:00:00+00:00,319.15,322.98,318.37,321.11,321.11,24755966,26489.449999999997,₹26489.45,26807.34,₹26807.34,26424.71,₹26424.71,26652.13,₹26652.13
2010-04-14 00:00:00+00:00,317.36,319.13,317.19,318.91,318.91,44205312,26340.88,₹26340.88,26487.79,₹26487.79,26326.77,₹26326.77,26469.530000000002,₹26469.53
2010-04-15 00:00:00+00:00,320.09,321.46,319.06,319.74,319.74,7175294,26567.469999999998,₹26567.47,26681.179999999997,₹26681.18,26481.98,₹26481.98,26538.420000000002,₹26538.42
2010-04-16 00:00:00+00:00,319.01,319.72,316.49,317.44,317.44,70821316,26477.829999999998,₹26477.83,26536.760000000002,₹26536.76,26268.670000000002,₹26268.67,26347.52,₹26347.52
2010-04-19 00:00:00+00:00,320.06,320.09,318.63,319.71,319.71,5450284,26564.98,₹26564.98,26567.469999999998,₹26567.47,26446.29,₹26446.29,26535.929999999997,₹26535.93
2010-04-20 00:00:00+00:00,318.9,321.18,318.19,319.62,319.62,27554419,26468.699999999997,₹26468.70,26657.940000000002,₹26657.94,26409.77,₹26409.77,26528.46,₹26528.46
2010-04-21 00:00:00+00:00,318.4,320.07,317.26,319.84,319.84,33418128,26427.199999999997,₹26427.20,26565.809999999998,₹26565.81,26332.579999999998,₹26332.58,26546.719999999998,₹26546.72
2010-04-22 00:00:00+00:00,320.12,320.85,318.99,319.34,319.34,45934112,26569.96,₹26569.96,26630.550000000003,₹26630.55,26476.170000000002,₹26476.17,26505.219999999998,₹26505.22
2010-04-23 00:00:00+00:00,320.36,322.81,320.02,320.93,320.93,34518162,26589.88,₹26589.88,26793.23,₹26793.23,26561.66,₹26561.66,26637.190000000002,₹26637.19
2010-04-26 00:00:00+00:00,323.19,324.0,322.34,322.55,322.55,32221635,26824.77,₹26824.77,26892.0,₹26892.00,26754.219999999998,₹26754.22,26771.65,₹26771.65
2010-04-27 00:00:00+00:00,323.66,324.96,319.64,323.27,323.27,87585676,26863.780000000002,₹26863.78,26971.679999999997,₹26971.68,26530.12,₹26530.12,26831.41,₹26831.41
2010-04-28 00:00:00+00:00,324.93,325.33,322.62,324.45,324.45,92727282,26969.190000000002,₹26969.19,27002.39,₹27002.39,26777.46,₹26777.46,26929.35,₹26929.35
2010-04-29 00:00:00+00:00,324.11,325.78,323.83,324.07,324.07,2173233,26901.13,₹26901.13,27039.739999999998,₹27039.74,26877.89,₹26877.89,26897.809999999998,₹26897.81
2010-04-30 00:00:00+00:00,325.59,326.2,324.35,325.21,325.21,51324138,27023.969999999998,₹27023.97,27074.6,₹27074.60,26921.050000000003,₹26921.05,26992.429999999997,₹26992.43
2010-05-03 00:00:00+00:00,324.46,324.97,323.56,324.58,324.58,60322841,26930.179999999997,₹26930.18,26972.510000000002,₹26972.51,26855.48,₹26855.48,26940.14,₹26940.14
2010-05-04 00:00:00+00:00,324.0,325.58,323.27,324.64,324.64,82214248,26892.0,₹26892.00,27023.14,₹27023.14,26831.41,₹26831.41,26945.12,₹26945.12
2010-05-05 00:00:00+00:00,323.17,325.04,321.68,324.14,324.14,56819934,26823.11,₹26823.11,26978.320000000003,₹26978.32,26699.440000000002,₹26699.44,26903.62,₹26903.62
2010-05-06 00:00:00+00:00,320.89,324.85,320.63,323.27,323.27,19753018,26633.87,₹26633.87,26962.550000000003,₹26962.55,26612.29,₹26612.29,26831.41,₹26831.41
2010-05-07 00:00:00+00:00,321.76,322.55,321.5,321.94,321.94,90948984,26706.079999999998,₹26706.08,26771.65,₹26771.65,26684.5,₹26684.50,26721.02,₹26721.02
2010-05-10 00:00:00+00:00,324.45,324.83,322.46,322.93,322.93,25839988,26929.35,₹26929.35,26960.89,₹26960.89,26764.179999999997,₹26764.18,26803.190000000002,₹26803.19
2010-05-11 00:00:00+00:00,326.33,327.25,324.59,325.6,325.6,29773149,27085.39,₹27085.39,27161.75,₹27161.75,26940.969999999998,₹26940.97,27024.800000000003,₹27024.80
2010-05-12 00:00:00+00:00,328.22,328.25,326.45,327.99,327.99,96654266,27242.260000000002,₹27242.26,27244.75,₹27244.75,27095.35,₹27095.35,27223.170000000002,₹27223.17
2010-05-13 00:00:00+00:00,324.8,325.66,324.07,325.53,325.53,11237941,26958.4,₹26958.40,27029.780000000002,₹27029.78,26897.809999999998,₹26897.81,27018.989999999998,₹27018.99
2010-05-14 00:00:00+00:00,329.16,330.91,326.63,328.16,328.16,35196176,27320.280000000002,₹27320.28,27465.530000000002,₹27465.53,27110.29,₹27110.29,27237.280000000002,₹27237.28
2010-05-17 00:00:00+00:00,327.45,328.23,326.68,327.57,327.57,32529164,27178.35,₹27178.35,27243.09,₹27243.09,27114.440000000002,₹27114.44,27188.309999999998,₹27188.31
2010-05-18 00:00:00+00:00,330.4,331.84,327.43,328.82,328.82,99846968,27423.199999999997,₹27423.20,27542.719999999998,₹27542.72,27176.690000000002,₹27176.69,27292.059999999998,₹27292.06
2010-05-19 00:00:00+00:00,326.08,327.31,325.91,327.06,327.06,30201288,27064.64,₹27064.64,27166.73,₹27166.73,27050.530000000002,₹27050.53,27145.98,₹27145.98
2010-05-20 00:00:00+00:00,326.65,328.11,326.28,327.4,327.4,54740692,27111.949999999997,₹27111.95,27233.13,₹27233.13,27081.239999999998,₹27081.24,27174.199999999997,₹27174.20
2010-05-21 00:00:00+00:00,327.23,328.19,326.6,328.07,328.07,75003101,27160.09,₹27160.09,27239.77,₹27239.77,27107.800000000003,₹27107.80,27229.809999999998,₹27229.81
2010-05-24 00:00:00+00:00,323.67,327.04,323.08,325.15,325.15,42610724,26864.61,₹26864.61,27144.320000000003,₹27144.32,26815.64,₹26815.64,26987.449999999997,₹26987.45
2010-05-25 00:00:00+00:00,325.48,326.55,325.46,326.42,326.42,22295893,27014.84,₹27014.84,27103.65,₹27103.65,27013.179999999997,₹27013.18,27092.86,₹27092.86
2010-05-26 00:00:00+00:00,329.27,330.31,328.26,329.16,329.16,60775486,27329.41,₹27329.41,27415.73,₹27415.73,27245.579999999998,₹27245.58,27320.280000000002,₹27320.28
2010-05-27 00:00:00+00:00,328.15,330.05,325.47,328.86,328.86,76903262,27236.449999999997,₹27236.45,27394.15,₹27394.15,27014.010000000002,₹27014.01,27295.38,₹27295.38
2010-05-28 00:00:00+00:00,327.78,332.38,327.48,331.63,331.63,26098627,27205.739999999998,₹27205.74,27587.54,₹27587.54,27180.84,₹27180.84,27525.29,₹27525.29
2010-05-31 00:00:00+00:00,332.38,334.08,330.97,331.3,331.3,36906313,27587.54,₹27587.54,27728.64,₹27728.64,27470.510000000002,₹27470.51,27497.9,₹27497.90
2010-06-01 00:00:00+00:00,331.37,333.07,330.93,333.05,333.05,75361832,27503.71,₹27503.71,27644.809999999998,₹27644.81,27467.190000000002,₹27467.19,27643.15,₹27643.15
2010-06-02 00:00:00+00:00,329.25,329.8,328.13,328.67,328.67,82589126,27327.75,₹27327.75,27373.4,₹27373.40,27234.79,₹27234.79,27279.61,₹27279.61
2010-06-03 00:00:00+00:00,333.58,333.9,333.13,333.55,333.55,77118158,27687.14,₹27687.14,27713.699999999997,₹27713.70,27649.79,₹27649.79,27684.65,₹27684.65
2010-06-04 00:00:00+00:00,338.71,341.18,335.11,336.59,336.59,48312274,28112.929999999997,₹28112.93,28317.940000000002,₹28317.94,27814.13,₹27814.13,27936.969999999998,₹27936.97
2010-06-07 00:00:00+00:00,337.07,337.56,335.34,336.07,336.07,12383369,27976.809999999998,₹27976.81,28017.48,₹28017.48,27833.219999999998,₹27833.22,27893.809999999998,₹27893.81
2010-06-08 00:00:00+00:00,331.68,332.76,331.26,332.18,332.18,25636582,27529.440000000002,₹27529.44,27619.079999999998,₹27619.08,27494.579999999998,₹27494.58,27570.940000000002,₹27570.94
2010-06-09 00:00:00+00:00,332.1,333.01,331.21,332.81,332.81,11262274,27564.300000000003,₹27564.30,27639.829999999998,₹27639.83,27490.429999999997,₹27490.43,27623.23,₹27623.23
2010-06-10 00:00:00+00:00,331.47,332.23,329.75,329.97,329.97,61329570,27512.010000000002,₹27512.01,27575.09,₹27575.09,27369.25,₹27369.25,27387.510000000002,₹27387.51
2010-06-11 00:00:00+00:00,329.43,332.35,329.34,330.91,330.91,65693627,27342.690000000002,₹27342.69,27585.050000000003,₹27585.05,27335.219999999998,₹27335.22,27465.530000000002,₹27465.53
2010-06-14 00:00:00+00:00,331.97,333.07,330.82,331.78,331.78,72638871,27553.510000000002,₹27553.51,27644.809999999998,₹27644.81,27458.059999999998,₹27458.06,27537.739999999998,₹27537.74
2010-06-15 00:00:00+00:00,329.82,330.71,329.68,329.95,329.95,41336427,27375.059999999998,₹27375.06,27448.929999999997,₹27448.93,27363.440000000002,₹27363.44,27385.85,₹27385.85
2010-06-16 00:00:00+00:00,331.9,332.55,329.82,332.24,332.24,64922937,27547.699999999997,₹27547.70,27601.65,₹27601.65,27375.059999999998,₹27375.06,27575.920000000002,₹27575.92
2010-06-17 00:00:00+00:00,334.26,335.96,332.4,333.9,333.9,94812240,27743.579999999998,₹27743.58,27884.679999999997,₹27884.68,27589.199999999997,₹27589.20,27713.699999999997,₹27713.70
2010-06-18 00:00:00+00:00,336.09,336.53,334.93,335.9,335.9,79050634,27895.469999999998,₹27895.47,27931.989999999998,₹27931.99,27799.190000000002,₹27799.19,27879.699999999997,₹27879.70
2010-06-21 00:00:00+00:00,336.43,337.14,335.76,335.97,335.97,95032528,27923.690000000002,₹27923.69,27982.62,₹27982.62,27868.079999999998,₹27868.08,27885.510000000002,₹27885.51
2010-06-22 00:00:00+00:00,333.33,333.84,331.87,333.19,333.19,21995379,27666.39,₹27666.39,27708.719999999998,₹27708.72,27545.21,₹27545.21,27654.77,₹27654.77
2010-06-23 00:00:00+00:00,335.61,336.07,334.69,335.2,335.2,17025264,27855.63,₹27855.63,27893.809999999998,₹27893.81,27779.27,₹27779.27,27821.6,₹27821.60
2010-06-24 00:00:00+00:00,334.8,335.68,334.27,334.71,334.71,4491910,27788.4,₹27788.40,27861.440000000002,₹27861.44,27744.41,₹27744.41,27780.929999999997,₹27780.93
2010-06-25 00:00:00+00:00,331.32,333.71,331.14,331.98,331.98,33306066,27499.559999999998,₹27499.56,27697.929999999997,₹27697.93,27484.62,₹27484.62,27554.34,₹27554.34
2010-06-28 00:00:00+00:00,334.73,335.29,333.85,334.73,334.73,43059643,27782.59,₹27782.59,27829.070000000003,₹27829.07,27709.550000000003,₹27709.55,27782.59,₹27782.59
2010-06-29 00:00:00+00:00,338.26,340.18,336.28,338.98,338.98,95324001,28075.579999999998,₹28075.58,28234.940000000002,₹28234.94,27911.239999999998,₹27911.24,28135.34,₹28135.34
2010-06-30 00:00:00+00:00,338.17,340.54,338.14,338.95,338.95,85373724,28068.11,₹28068.11,28264.820000000003,₹28264.82,28065.62,₹28065.62,28132.85,₹28132.85
2010-07-01 00:00:00+00:00,342.98,343.68,342.1,343.31,343.31,49080541,28467.34,₹28467.34,28525.440000000002,₹28525.44,28394.300000000003,₹28394.30,28494.73,₹28494.73
2010-07-02 00:00:00+00:00,343.43,344.21,343.42,343.55,343.55,19582121,28504.690000000002,₹28504.69,28569.429999999997,₹28569.43,28503.86,₹28503.86,28514.65,₹28514.65
2010-07-05 00:00:00+00:00,342.87,343.42,341.84,342.84,342.84,18065470,28458.21,₹28458.21,28503.86,₹28503.86,28372.719999999998,₹28372.72,28455.719999999998,₹28455.72
2010-07-06 00:00:00+00:00,342.54,342.87,339.52,341.63,341.63,95962204,28430.820000000003,₹28430.82,28458.21,₹28458.21,28180.16,₹28180.16,28355.29,₹28355.29
2010-07-07 00:00:00+00:00,344.45,346.27,343.75,344.95,344.95,80804901,28589.35,₹28589.35,28740.41,₹28740.41,28531.25,₹28531.25,28630.85,₹28630.85
2010-07-08 00:00:00+00:00,343.64,344.02,342.92,343.44,343.44,19762927,28522.12,₹28522.12,28553.66,₹28553.66,28462.36,₹28462.36,28505.52,₹28505.52
2010-07-09 00:00:00+00:00,345.08,346.31,344.43,344.96,344.96,82377859,28641.64,₹28641.64,28743.73,₹28743.73,28587.690000000002,₹28587.69,28631.679999999997,₹28631.68
2010-07-12 00:00:00+00:00,343.28,344.36,342.76,343.89,343.89,9382555,28492.239999999998,₹28492.24,28581.88,₹28581.88,28449.079999999998,₹28449.08,28542.87,₹28542.87
2010-07-13 00:00:00+00:00,343.09,343.45,342.43,343.02,343.02,67939466,28476.469999999998,₹28476.47,28506.35,₹28506.35,28421.690000000002,₹28421.69,28470.66,₹28470.66
2010-07-14 00:00:00+00:00,346.13,346.66,345.06,345.13,345.13,39172244,28728.79,₹28728.79,28772.780000000002,₹28772.78,28639.98,₹28639.98,28645.79,₹28645.79
2010-07-15 00:00:00+00:00,344.61,344.98,344.37,344.42,344.42,56045998,28602.63,₹28602.63,28633.34,₹28633.34,28582.71,₹28582.71,28586.86,₹28586.86
2010-07-16 00:00:00+00:00,343.89,344.33,341.22,343.66,343.66,16980601,28542.87,₹28542.87,28579.39,₹28579.39,28321.260000000002,₹28321.26,28523.780000000002,₹28523.78
2010-07-19 00:00:00+00:00,345.27,346.77,344.95,345.98,345.98,70937212,28657.41,₹28657.41,28781.91,₹28781.91,28630.85,₹28630.85,28716.34,₹28716.34
2010-07-20 00:00:00+00:00,351.19,351.49,347.0,349.22,349.22,56516767,29148.77,₹29148.77,29173.670000000002,₹29173.67,28801.0,₹28801.00,28985.260000000002,₹28985.26
2010-07-21 00:00:00+00:00,349.91,351.35,349.14,350.56,350.56,63693648,29042.530000000002,₹29042.53,29162.050000000003,₹29162.05,28978.62,₹28978.62,29096.48,₹29096.48
2010-07-22 00:00:00+00:00,347.63,350.15,347.07,349.3,349.3,45906721,28853.29,₹28853.29,29062.449999999997,₹29062.45,28806.809999999998,₹28806.81,28991.9,₹28991.90
2010-07-23 00:00:00+00:00,349.19,350.47,347.17,348.33,348.33,90004755,28982.77,₹28982.77,29089.010000000002,₹29089.01,28815.11,₹28815.11,28911.39,₹28911.39
2010-07-26 00:00:00+00:00,348.43,349.26,347.83,348.54,348.54,25208742,28919.690000000002,₹28919.69,28988.579999999998,₹28988.58,28869.89,₹28869.89,28928.820000000003,₹28928.82
2010-07-27 00:00:00+00:00,348.93,349.58,348.02,349.23,349.23,24862154,28961.190000000002,₹28961.19,29015.14,₹29015.14,28885.66,₹28885.66,28986.09,₹28986.09
2010-07-28 00:00:00+00:00,346.76,348.35,345.87,347.31,347.31,7120786,28781.079999999998,₹28781.08,28913.050000000003,₹28913.05,28707.21,₹28707.21,28826.73,₹28826.73
2010-07-29 00:00:00+00:00,350.67,351.42,348.7,348.8,348.8,86819351,29105.61,₹29105.61,29167.86,₹29167.86,28942.1,₹28942.10,28950.4,₹28950.40
2010-07-30 00:00:00+00:00,349.38,351.02,347.98,349.02,349.02,60312965,28998.54,₹28998.54,29134.66,₹29134.66,28882.34,₹28882.34,28968.66,₹28968.66
2010-08-02 00:00:00+00:00,346.19,346.67,344.09,345.64,345.64,67031080,28733.77,₹28733.77,28773.61,₹28773.61,28559.469999999998,₹28559.47,28688.12,₹28688.12
2010-08-03 00:00:00+00:00,344.0,344.6,343.71,343.83,343.83,75488184,28552.0,₹28552.00,28601.800000000003,₹28601.80,28527.929999999997,₹28527.93,28537.89,₹28537.89
2010-08-04 00:00:00+00:00,343.15,345.2,342.0,342.88,342.88,91527407,28481.449999999997,₹28481.45,28651.6,₹28651.60,28386.0,₹28386.00,28459.04,₹28459.04
2010-08-05 00:00:00+00:00,344.18,344.76,341.75,342.78,342.78,78126924,28566.940000000002,₹28566.94,28615.079999999998,₹28615.08,28365.25,₹28365.25,28450.739999999998,₹28450.74
2010-08-06 00:00:00+00:00,346.36,346.76,346.2,346.61,346.61,59994294,28747.88,₹28747.88,28781.079999999998,₹28781.08,28734.6,₹28734.60,28768.63,₹28768.63
2010-08-09 00:00:00+00:00,345.68,347.19,343.72,347.14,347.14,83153753,28691.440000000002,₹28691.44,28816.77,₹28816.77,28528.760000000002,₹28528.76,28812.62,₹28812.62
2010-08-10 00:00:00+00:00,346.37,346.55,344.46,345.5,345.5,69220784,28748.71,₹28748.71,28763.65,₹28763.65,28590.179999999997,₹28590.18,28676.5,₹28676.50
2010-08-11 00:00:00+00:00,346.49,346.73,345.41,345.99,345.99,65759181,28758.670000000002,₹28758.67,28778.59,₹28778.59,28669.030000000002,₹28669.03,28717.170000000002,₹28717.17
2010-08-12 00:00:00+00:00,345.45,346.82,345.08,345.34,345.34,18902837,28672.35,₹28672.35,28786.059999999998,₹28786.06,28641.64,₹28641.64,28663.219999999998,₹28663.22
2010-08-13 00:00:00+00:00,346.51,348.14,345.18,346.04,346.04,47599301,28760.329999999998,₹28760.33,28895.62,₹28895.62,28649.940000000002,₹28649.94,28721.320000000003,₹28721.32
2010-08-16 00:00:00+00:00,346.88,347.27,344.96,347.25,347.25,72222498,28791.04,₹28791.04,28823.41,₹28823.41,28631.679999999997,₹28631.68,28821.75,₹28821.75
2010-08-17 00:00:00+00:00,349.74,349.92,349.1,349.72,349.72,2029153,29028.420000000002,₹29028.42,29043.36,₹29043.36,28975.300000000003,₹28975.30,29026.760000000002,₹29026.76
2010-08-18 00:00:00+00:00,349.59,351.8,349.3,349.72,349.72,38854503,29015.969999999998,₹29015.97,29199.4,₹29199.40,28991.9,₹28991.90,29026.760000000002,₹29026.76
2010-08-19 00:00:00+00:00,352.46,353.73,351.19,353.05,353.05,52427802,29254.179999999997,₹29254.18,29359.59,₹29359.59,29148.77,₹29148.77,29303.15,₹29303.15
2010-08-20 00:00:00+00:00,356.1,356.76,354.7,354.92,354.92,53553699,29556.300000000003,₹29556.30,29611.079999999998,₹29611.08,29440.1,₹29440.10,29458.36,₹29458.36
2010-08-23 00:00:00+00:00,352.14,354.34,351.15,353.55,353.55,87391168,29227.62,₹29227.62,29410.219999999998,₹29410.22,29145.449999999997,₹29145.45,29344.65,₹29344.65
2010-08-24 00:00:00+00:00,360.38,360.7,357.32,358.02,358.02,18205239,29911.54,₹29911.54,29938.1,₹29938.10,29657.559999999998,₹29657.56,29715.66,₹29715.66
2010-08-25 00:00:00+00:00,359.6,359.8,358.35,358.72,358.72,8173404,29846.800000000003,₹29846.80,29863.4,₹29863.40,29743.050000000003,₹29743.05,29773.760000000002,₹29773.76
2010-08-26 00:00:00+00:00,355.33,357.89,352.61,357.1,357.1,30482192,29492.39,₹29492.39,29704.87,₹29704.87,29266.63,₹29266.63,29639.300000000003,₹29639.30
2010-08-27 00:00:00+00:00,360.24,361.67,359.98,360.46,360.46,58711697,29899.920000000002,₹29899.92,30018.61,₹30018.61,29878.34,₹29878.34,29918.179999999997,₹29918.18
2010-08-30 00:00:00+00:00,364.5,365.24,363.79,364.67,364.67,99191095,30253.5,₹30253.50,30314.920000000002,₹30314.92,30194.570000000003,₹30194.57,30267.61,₹30267.61
2010-08-31 00:00:00+00:00,365.04,366.46,364.02,364.65,364.65,15361954,30298.320000000003,₹30298.32,30416.179999999997,₹30416.18,30213.66,₹30213.66,30265.949999999997,₹30265.95
2010-09-01 00:00:00+00:00,362.7,365.18,361.44,363.69,363.69,74880200,30104.1,₹30104.10,30309.940000000002,₹30309.94,29999.52,₹29999.52,30186.27,₹30186.27
2010-09-02 00:00:00+00:00,363.43,363.68,363.37,363.4,363.4,33008555,30164.690000000002,₹30164.69,30185.440000000002,₹30185.44,30159.71,₹30159.71,30162.199999999997,₹30162.20
2010-09-03 00:00:00+00:00,364.76,364.88,364.63,364.88,364.88,96810854,30275.079999999998,₹30275.08,30285.04,₹30285.04,30264.29,₹30264.29,30285.04,₹30285.04
2010-09-06 00:00:00+00:00,366.74,367.98,366.64,367.48,367.48,45128234,30439.420000000002,₹30439.42,30542.34,₹30542.34,30431.12,₹30431.12,30500.84,₹30500.84
2010-09-07 00:00:00+00:00,367.8,368.98,366.51,368.67,368.67,94776901,30527.4,₹30527.40,30625.34,₹30625.34,30420.329999999998,₹30420.33,30599.61,₹30599.61
2010-09-08 00:00:00+00:00,369.85,371.05,368.68,368.93,368.93,59356297,30697.550000000003,₹30697.55,30797.15,₹30797.15,30600.440000000002,₹30600.44,30621.190000000002,₹30621.19
2010-09-09 00:00:00+00:00,370.28,372.75,369.73,371.97,371.97,54923642,30733.239999999998,₹30733.24,30938.25,₹30938.25,30687.59,₹30687.59,30873.510000000002,₹30873.51
2010-09-10 00:00:00+00:00,371.87,373.93,369.85,371.4,371.4,34707922,30865.21,₹30865.21,31036.190000000002,₹31036.19,30697.550000000003,₹30697.55,30826.199999999997,₹30826.20
2010-09-13 00:00:00+00:00,374.31,375.0,372.49,373.51,373.51,5521186,31067.73,₹31067.73,31125.0,₹31125.00,30916.670000000002,₹30916.67,31001.329999999998,₹31001.33
2010-09-14 00:00:00+00:00,372.76,373.03,372.5,372.98,372.98,18554074,30939.079999999998,₹30939.08,30961.489999999998,₹30961.49,30917.5,₹30917.50,30957.34,₹30957.34
2010-09-15 00:00:00+00:00,373.95,375.25,373.65,373.89,373.89,88069976,31037.85,₹31037.85,31145.75,₹31145.75,31012.949999999997,₹31012.95,31032.87,₹31032.87
2010-09-16 00:00:00+00:00,374.88,375.43,371.48,373.72,373.72,6384897,31115.04,₹31115.04,31160.690000000002,₹31160.69,30832.84,₹30832.84,31018.760000000002,₹31018.76
2010-09-17 00:00:00+00:00,372.95,374.08,372.73,373.66,373.66,46270355,30954.85,₹30954.85,31048.64,₹31048.64,30936.59,₹30936.59,31013.780000000002,₹31013.78
2010-09-20 00:00:00+00:00,372.35,373.03,371.31,372.95,372.95,19193814,30905.050000000003,₹30905.05,30961.489999999998,₹30961.49,30818.73,₹30818.73,30954.85,₹30954.85
2010-09-21 00:00:00+00:00,375.2,376.64,374.84,375.69,375.69,96477310,31141.6,₹31141.60,31261.12,₹31261.12,31111.719999999998,₹31111.72,31182.27,₹31182.27
2010-09-22 00:00:00+00:00,375.44,375.82,372.71,374.28,374.28,97824032,31161.52,₹31161.52,31193.059999999998,₹31193.06,30934.929999999997,₹30934.93,31065.239999999998,₹31065.24
2010-09-23 00:00:00+00:00,374.14,374.97,371.96,372.84,372.84,31551857,31053.62,₹31053.62,31122.510000000002,₹31122.51,30872.679999999997,₹30872.68,30945.719999999998,₹30945.72
2010-09-24 00:00:00+00:00,375.74,377.69,375.58,377.14,377.14,48200690,31186.420000000002,₹31186.42,31348.27,₹31348.27,31173.14,₹31173.14,31302.62,₹31302.62
2010-09-27 00:00:00+00:00,380.15,381.16,378.87,379.14,379.14,21724983,31552.449999999997,₹31552.45,31636.280000000002,₹31636.28,31446.21,₹31446.21,31468.62,₹31468.62
2010-09-28 00:00:00+00:00,375.24,375.61,373.54,374.42,374.42,36501353,31144.920000000002,₹31144.92,31175.63,₹31175.63,31003.820000000003,₹31003.82,31076.86,₹31076.86
2010-09-29 00:00:00+00:00,374.9,375.38,371.47,373.34,373.34,11684222,31116.699999999997,₹31116.70,31156.54,₹31156.54,30832.010000000002,₹30832.01,30987.219999999998,₹30987.22
2010-09-30 00:00:00+00:00,370.15,370.18,369.72,369.77,369.77,50532318,30722.449999999997,₹30722.45,30724.940000000002,₹30724.94,30686.760000000002,₹30686.76,30690.91,₹30690.91
2010-10-01 00:00:00+00:00,367.87,368.23,367.77,367.92,367.92,85242490,30533.21,₹30533.21,30563.09,₹30563.09,30524.91,₹30524.91,30537.36,₹30537.36
2010-10-04 00:00:00+00:00,362.83,364.08,361.23,361.69,361.69,53732505,30114.89,₹30114.89,30218.64,₹30218.64,29982.09,₹29982.09,30020.27,₹30020.27
2010-10-05 00:00:00+00:00,362.16,362.95,360.55,361.47,361.47,55695255,30059.280000000002,₹30059.28,30124.85,₹30124.85,29925.65,₹29925.65,30002.010000000002,₹30002.01
2010-10-06 00:00:00+00:00,361.48,362.16,358.13,359.23,359.23,79948402,30002.84,₹30002.84,30059.280000000002,₹30059.28,29724.79,₹29724.79,29816.09,₹29816.09
